id,lat,lon,category,geometry,address,geom,address_list,region,city,clusters
3903,43.29262866,-8.344703975,C,POINT (-8.344703975 43.29262866),"Concello de Cambre, Rúa Wenceslao Fernández Flórez, O Adro, O Velado, Cambre, A Coruña, Galicia, 15669, España","('43.29262866', '-8.344703975')","['Concello de Cambre', 'Rúa Wenceslao Fernández Flórez', 'O Adro', 'O Velado', 'Cambre', 'A Coruña', 'Galicia', '15669', 'España']",Galicia,A Coruña,5
3904,39.98842414,-3.76618531,C,POINT (-3.76618531 39.98842414),"Iglesia Parroquial de Santa Ana, Calle Iglesia, Añover de Tajo, La Sagra, Toledo, Castilla-La Mancha, 45250, España","('39.98842414', '-3.76618531')","['Iglesia Parroquial de Santa Ana', 'Calle Iglesia', 'Añover de Tajo', 'La Sagra', 'Toledo', 'Castilla-La Mancha', '45250', 'España']",Castilla-La Mancha,Toledo,pending
3905,37.25515221,-7.20341247,C,POINT (-7.20341247 37.25515221),"Calle Real, Lepe, Costa Occidental, Huelva, Andalucía, 21440, España","('37.25515221', '-7.20341247')","['Calle Real', 'Lepe', 'Costa Occidental', 'Huelva', 'Andalucía', '21440', 'España']",Andalucía,Huelva,1
3906,28.39333841,-16.646005,C,POINT (-16.646005 28.39333841),"TF-5, Las Aguas, La Vera, San Juan de la Rambla, Santa Cruz de Tenerife, Canarias, 38440, España","('28.39333841', '-16.646005')","['TF-5', 'Las Aguas', 'La Vera', 'San Juan de la Rambla', 'Santa Cruz de Tenerife', 'Canarias', '38440', 'España']",Canarias,Santa Cruz de Tenerife,pending
3907,36.13137811,-5.44774178,C,POINT (-5.44774178 36.13137811),"Le Petit Détail, Plaza Alta, Algeciras, Campo de Gibraltar, Cádiz, Andalucía, 11201, España","('36.13137811', '-5.44774178')","['Le Petit Détail', 'Plaza Alta', 'Algeciras', 'Campo de Gibraltar', 'Cádiz', 'Andalucía', '11201', 'España']",Andalucía,Cádiz,pending
3908,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
3909,39.85236626,-0.48807966,C,POINT (-0.48807966 39.85236626),"Catedral Basilica de Segorbe, Calle San Cristóbal, Segorbe, Peñalba, Segorbe, l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12400, España","('39.85236626', '-0.48807966')","['Catedral Basilica de Segorbe', 'Calle San Cristóbal', 'Segorbe', 'Peñalba', 'Segorbe', ""l'Alt Palància"", 'Castelló / Castellón', 'Comunitat Valenciana', '12400', 'España']",Comunitat Valenciana,Castelló / Castellón,13
3910,37.20301183,-7.32574306,C,POINT (-7.32574306 37.20301183),"Calle Armada Española, Isla Cristina, Costa Occidental, Huelva, Andalucía, 21410, España","('37.20301183', '-7.32574306')","['Calle Armada Española', 'Isla Cristina', 'Costa Occidental', 'Huelva', 'Andalucía', '21410', 'España']",Andalucía,Huelva,1
3911,41.38424664,2.17634927,C,POINT (2.17634927 41.38424664),"Catedral de la Santa Creu i Santa Eulàlia, Carrer dels Comtes, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España","('41.38424664', '2.17634927')","['Catedral de la Santa Creu i Santa Eulàlia', 'Carrer dels Comtes', 'el Gòtic', 'Ciutat Vella', 'Barcelona', 'Barcelonès', 'Barcelona', 'Catalunya', '08001', 'España']",Catalunya,Barcelona,pending
3912,37.38620512,-5.99251368,C,POINT (-5.99251368 37.38620512),"La Giralda, Plaza Virgen de los Reyes, Santa Cruz, Casco Antiguo, Sevilla, Andalucía, 41004, España","('37.38620512', '-5.99251368')","['La Giralda', 'Plaza Virgen de los Reyes', 'Santa Cruz', 'Casco Antiguo', 'Sevilla', 'Andalucía', '41004', 'España']",Andalucía,Sevilla,2
3913,39.57114699,2.65181698,C,POINT (2.65181698 39.57114699),"Lizarrán, Plaça Major, el Call, Canamunt, Palma, Illes Balears, 07002, España","('39.57114699', '2.65181698')","['Lizarrán', 'Plaça Major', 'el Call', 'Canamunt', 'Palma', 'Illes Balears', '07002', 'España']",Illes Balears,Palma,8
3914,41.0744517,1.05179778,C,POINT (1.05179778 41.0744517),"Carrer de Sant Pau, Cambrils, Baix Camp, Tarragona, Catalunya, 43850, España","('41.0744517', '1.05179778')","['Carrer de Sant Pau', 'Cambrils', 'Baix Camp', 'Tarragona', 'Catalunya', '43850', 'España']",Catalunya,Tarragona,pending
3915,39.46093993,-3.61032306,C,POINT (-3.61032306 39.46093993),"Fuente de la Plaza, Plaza de San Juan Bautista de Jerusalén, Consuegra, Mancha Alta de Toledo, Toledo, Castilla-La Mancha, 45700, España","('39.46093993', '-3.61032306')","['Fuente de la Plaza', 'Plaza de San Juan Bautista de Jerusalén', 'Consuegra', 'Mancha Alta de Toledo', 'Toledo', 'Castilla-La Mancha', '45700', 'España']",Castilla-La Mancha,Toledo,pending
3916,36.13137811,-5.44774178,C,POINT (-5.44774178 36.13137811),"Le Petit Détail, Plaza Alta, Algeciras, Campo de Gibraltar, Cádiz, Andalucía, 11201, España","('36.13137811', '-5.44774178')","['Le Petit Détail', 'Plaza Alta', 'Algeciras', 'Campo de Gibraltar', 'Cádiz', 'Andalucía', '11201', 'España']",Andalucía,Cádiz,pending
3917,41.87892558,2.50849539,C,POINT (2.50849539 41.87892558),"Església de Sant Hilari Sacalm, Plaça de l'Església, Sant Hilari Sacalm, Selva, Girona, Catalunya, 17403, España","('41.87892558', '2.50849539')","['Església de Sant Hilari Sacalm', ""Plaça de l'Església"", 'Sant Hilari Sacalm', 'Selva', 'Girona', 'Catalunya', '17403', 'España']",Catalunya,Girona,10
3918,27.88249513,-15.72255059,C,POINT (-15.72255059 27.88249513),"Calle Campo Santo, Los Pasitos, Mogán, Las Palmas, Canarias, 35140, España","('27.88249513', '-15.72255059')","['Calle Campo Santo', 'Los Pasitos', 'Mogán', 'Las Palmas', 'Canarias', '35140', 'España']",Canarias,Las Palmas,pending
3919,27.92399728,-15.57142263,C,POINT (-15.57142263 27.92399728),"S-40, Hoya de Tunte, San Bartolomé de Tirajana, Las Palmas, Canarias, 35108, España","('27.92399728', '-15.57142263')","['S-40', 'Hoya de Tunte', 'San Bartolomé de Tirajana', 'Las Palmas', 'Canarias', '35108', 'España']",Canarias,Las Palmas,1
3920,42.26182986,3.17830899,C,POINT (3.17830899 42.26182986),"Esglesia de Santa Maria de Roses, Carrer Sant Sebastià, la Muntanyeta, Roses, Alt Empordà, Girona, Catalunya, 17480, España","('42.26182986', '3.17830899')","['Esglesia de Santa Maria de Roses', 'Carrer Sant Sebastià', 'la Muntanyeta', 'Roses', 'Alt Empordà', 'Girona', 'Catalunya', '17480', 'España']",Catalunya,Girona,pending
3921,37.42630834,-6.79288327,C,POINT (-6.79288327 37.42630834),"Iglesia de San Bartolomé, Plaza de España, Beas, El Condado, Huelva, Andalucía, 21630, España","('37.42630834', '-6.79288327')","['Iglesia de San Bartolomé', 'Plaza de España', 'Beas', 'El Condado', 'Huelva', 'Andalucía', '21630', 'España']",Andalucía,Huelva,pending
3922,38.50545611,-0.2319288,C,POINT (-0.2319288 38.50545611),"Pizzeria Rossi, Costera de la Mar, la Vila Joiosa / Villajoyosa, la Marina Baixa, Alacant / Alicante, Comunitat Valenciana, 03570, España","('38.50545611', '-0.2319288')","['Pizzeria Rossi', 'Costera de la Mar', 'la Vila Joiosa / Villajoyosa', 'la Marina Baixa', 'Alacant / Alicante', 'Comunitat Valenciana', '03570', 'España']",Comunitat Valenciana,Alacant / Alicante,13
3923,41.57840228,2.50930848,C,POINT (2.50930848 41.57840228),"Sant Vicenç de Montalt, Plaça de l'Església, Sant Vicenç de Montalt, Maresme, Barcelona, Catalunya, 08394, España","('41.57840228', '2.50930848')","['Sant Vicenç de Montalt', ""Plaça de l'Església"", 'Sant Vicenç de Montalt', 'Maresme', 'Barcelona', 'Catalunya', '08394', 'España']",Catalunya,Barcelona,10
3924,41.78453445,1.83917708,C,POINT (1.83917708 41.78453445),"Sant Pere, Plaça de l'Església, Mirador de Montserrat, Santpedor, Bages, Barcelona, Catalunya, 08251, España","('41.78453445', '1.83917708')","['Sant Pere', ""Plaça de l'Església"", 'Mirador de Montserrat', 'Santpedor', 'Bages', 'Barcelona', 'Catalunya', '08251', 'España']",Catalunya,Barcelona,pending
3925,37.15743949,-5.9277983,C,POINT (-5.9277983 37.15743949),"Iglesia Santa María la Blanca, Calle Cristóbal Colón, Los Palacios y Villafranca, Sevilla, Andalucía, 41720, España","('37.15743949', '-5.9277983')","['Iglesia Santa María la Blanca', 'Calle Cristóbal Colón', 'Los Palacios y Villafranca', 'Sevilla', 'Andalucía', '41720', 'España']",Andalucía,Sevilla,2
3926,38.23750303,-6.01526269,C,POINT (-6.01526269 38.23750303),"Nuestra Señora de la Granada, Plaza San Juan, LLerena, Llerena, Badajoz, Extremadura, 06900, España","('38.23750303', '-6.01526269')","['Nuestra Señora de la Granada', 'Plaza San Juan', 'LLerena', 'Llerena', 'Badajoz', 'Extremadura', '06900', 'España']",Extremadura,Badajoz,2
3927,41.78042564,3.02869534,C,POINT (3.02869534 41.78042564),"Plaça del Mercat, Travessia del Call, Sant Feliu de Guíxols, Baix Empordà, Girona, Catalunya, 17220, España","('41.78042564', '3.02869534')","['Plaça del Mercat', 'Travessia del Call', 'Sant Feliu de Guíxols', 'Baix Empordà', 'Girona', 'Catalunya', '17220', 'España']",Catalunya,Girona,pending
3928,37.22437276,-7.40543973,C,POINT (-7.40543973 37.22437276),"Parroquia de Nuestro Señor y Salvador, Calle Tras las Campanas, Ayamonte, Costa Occidental, Huelva, Andalucía, 21400, España","('37.22437276', '-7.40543973')","['Parroquia de Nuestro Señor y Salvador', 'Calle Tras las Campanas', 'Ayamonte', 'Costa Occidental', 'Huelva', 'Andalucía', '21400', 'España']",Andalucía,Huelva,pending
3929,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
3930,41.83408104,1.83745179,C,POINT (1.83745179 41.83408104),"Sant Andreu, Plaça de l'Església, la Figuerola, els Cellers de Figuerola, Castellnou de Bages, Bages, Barcelona, Catalunya, 08251, España","('41.83408104', '1.83745179')","['Sant Andreu', ""Plaça de l'Església"", 'la Figuerola', 'els Cellers de Figuerola', 'Castellnou de Bages', 'Bages', 'Barcelona', 'Catalunya', '08251', 'España']",Catalunya,Barcelona,pending
3931,41.63570977,2.70713799,C,POINT (2.70713799 41.63570977),"Carrer Sant Ramon, Santa Susanna, Maresme, Barcelona, Catalunya, 08398, España","('41.63570977', '2.70713799')","['Carrer Sant Ramon', 'Santa Susanna', 'Maresme', 'Barcelona', 'Catalunya', '08398', 'España']",Catalunya,Barcelona,10
3932,41.49173695,2.03003252,C,POINT (2.03003252 41.49173695),"Sant Pere de Rubí, Plaça del Doctor Guardiet, Rubí, Vallès Occidental, Barcelona, Catalunya, 08191, España","('41.49173695', '2.03003252')","['Sant Pere de Rubí', 'Plaça del Doctor Guardiet', 'Rubí', 'Vallès Occidental', 'Barcelona', 'Catalunya', '08191', 'España']",Catalunya,Barcelona,pending
3933,36.83892362,-2.46413188,C,POINT (-2.46413188 36.83892362),"Oficina de Correos, Calle Padre Luque, El Santo, Oliveros, Almería, Andalucía, 04001, España","('36.83892362', '-2.46413188')","['Oficina de Correos', 'Calle Padre Luque', 'El Santo', 'Oliveros', 'Almería', 'Andalucía', '04001', 'España']",Andalucía,Almería,pending
3934,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
3935,41.7483613,2.55714072,C,POINT (2.55714072 41.7483613),"Església de Sant Salvador, Carrer Nou, Ca l'Huget, Breda, Selva, Girona, Catalunya, 17400, España","('41.7483613', '2.55714072')","['Església de Sant Salvador', 'Carrer Nou', ""Ca l'Huget"", 'Breda', 'Selva', 'Girona', 'Catalunya', '17400', 'España']",Catalunya,Girona,10
3936,42.51870902,-0.36403034,C,POINT (-0.36403034 42.51870902),"9, Calle de Coli Escalona (D. Leonardo), Sabiñánigo Alto, Sabiñánigo, Alto Gállego, Huesca, Aragón, 22600, España","('42.51870902', '-0.36403034')","['9', 'Calle de Coli Escalona (D. Leonardo)', 'Sabiñánigo Alto', 'Sabiñánigo', 'Alto Gállego', 'Huesca', 'Aragón', '22600', 'España']",Aragón,Huesca,pending
3937,39.03284153,-0.21567267,C,POINT (-0.21567267 39.03284153),"Calle Avecendrell, Xeraco, la Safor, València / Valencia, Comunitat Valenciana, 46770, España","('39.03284153', '-0.21567267')","['Calle Avecendrell', 'Xeraco', 'la Safor', 'València / Valencia', 'Comunitat Valenciana', '46770', 'España']",Comunitat Valenciana,València / Valencia,13
3938,42.77432429,-9.057648569,C,POINT (-9.057648569 42.77432429),"Casa do Concello, Rúa Igrexa, O Muiño do Vento, Muros, Galicia, 15250, España","('42.77432429', '-9.057648569')","['Casa do Concello', 'Rúa Igrexa', 'O Muiño do Vento', 'Muros', 'Galicia', '15250', 'España']",Galicia,Muros,pending
3939,37.28894862,-5.91334407,C,POINT (-5.91334407 37.28894862),"Calle Virgilio Mattoni, Bda. Federico Mayo, Dos Hermanas, Sevilla, Andalucía, 41702, España","('37.28894862', '-5.91334407')","['Calle Virgilio Mattoni', 'Bda. Federico Mayo', 'Dos Hermanas', 'Sevilla', 'Andalucía', '41702', 'España']",Andalucía,Sevilla,2
3940,37.20301183,-7.32574306,C,POINT (-7.32574306 37.20301183),"Calle Armada Española, Isla Cristina, Costa Occidental, Huelva, Andalucía, 21410, España","('37.20301183', '-7.32574306')","['Calle Armada Española', 'Isla Cristina', 'Costa Occidental', 'Huelva', 'Andalucía', '21410', 'España']",Andalucía,Huelva,1
3941,42.59912097,-5.56707631,C,POINT (-5.56707631 42.59912097),"Catedral de León, Plaza de Puerta Obispo, León, Castilla y León, 24003, España","('42.59912097', '-5.56707631')","['Catedral de León', 'Plaza de Puerta Obispo', 'León', 'Castilla y León', '24003', 'España']",Castilla y León,León,0
3942,42.59912097,-5.56707631,C,POINT (-5.56707631 42.59912097),"Catedral de León, Plaza de Puerta Obispo, León, Castilla y León, 24003, España","('42.59912097', '-5.56707631')","['Catedral de León', 'Plaza de Puerta Obispo', 'León', 'Castilla y León', '24003', 'España']",Castilla y León,León,0
3943,39.47534441,-0.37565717,C,POINT (-0.37565717 39.47534441),"Catedral de Valencia, Carrer del Micalet, la Seu, Ciutat Vella, València, Comarca de València, València / Valencia, Comunitat Valenciana, 46003, España","('39.47534441', '-0.37565717')","['Catedral de Valencia', 'Carrer del Micalet', 'la Seu', 'Ciutat Vella', 'València', 'Comarca de València', 'València / Valencia', 'Comunitat Valenciana', '46003', 'España']",Comunitat Valenciana,València / Valencia,13
3944,42.64078006,-6.68397151,C,POINT (-6.68397151 42.64078006),"Arganza, El Bierzo, León, Castilla y León, 24545, España","('42.64078006', '-6.68397151')","['Arganza', 'El Bierzo', 'León', 'Castilla y León', '24545', 'España']",Castilla y León,León,5
3945,36.73790677,-6.44220215,C,POINT (-6.44220215 36.73790677),"Faro de Chipiona, Avenida del Faro, Chipiona, Costa Noroeste, Cádiz, Andalucía, 11550, España","('36.73790677', '-6.44220215')","['Faro de Chipiona', 'Avenida del Faro', 'Chipiona', 'Costa Noroeste', 'Cádiz', 'Andalucía', '11550', 'España']",Andalucía,Cádiz,pending
3946,39.16508089,-0.25463848,C,POINT (-0.25463848 39.16508089),"Parroquia Santos Juanes, Plaça de l'Església, Urbanización Solmar, Sant Antoni, Cullera, la Ribera Baixa, València / Valencia, Comunitat Valenciana, 46400, España","('39.16508089', '-0.25463848')","['Parroquia Santos Juanes', ""Plaça de l'Església"", 'Urbanización Solmar', 'Sant Antoni', 'Cullera', 'la Ribera Baixa', 'València / Valencia', 'Comunitat Valenciana', '46400', 'España']",Comunitat Valenciana,València / Valencia,13
3947,39.47534441,-0.37565717,C,POINT (-0.37565717 39.47534441),"Catedral de Valencia, Carrer del Micalet, la Seu, Ciutat Vella, València, Comarca de València, València / Valencia, Comunitat Valenciana, 46003, España","('39.47534441', '-0.37565717')","['Catedral de Valencia', 'Carrer del Micalet', 'la Seu', 'Ciutat Vella', 'València', 'Comarca de València', 'València / Valencia', 'Comunitat Valenciana', '46003', 'España']",Comunitat Valenciana,València / Valencia,13
3948,39.47534441,-0.37565717,C,POINT (-0.37565717 39.47534441),"Catedral de Valencia, Carrer del Micalet, la Seu, Ciutat Vella, València, Comarca de València, València / Valencia, Comunitat Valenciana, 46003, España","('39.47534441', '-0.37565717')","['Catedral de Valencia', 'Carrer del Micalet', 'la Seu', 'Ciutat Vella', 'València', 'Comarca de València', 'València / Valencia', 'Comunitat Valenciana', '46003', 'España']",Comunitat Valenciana,València / Valencia,13
3949,37.34331877,-6.06529774,C,POINT (-6.06529774 37.34331877),"Parroquia de San Ildefonso, Plaza Blas Infante, Mairena del Aljarafe, Sevilla, Andalucía, 41927, España","('37.34331877', '-6.06529774')","['Parroquia de San Ildefonso', 'Plaza Blas Infante', 'Mairena del Aljarafe', 'Sevilla', 'Andalucía', '41927', 'España']",Andalucía,Sevilla,2
3950,39.47534441,-0.37565717,C,POINT (-0.37565717 39.47534441),"Catedral de Valencia, Carrer del Micalet, la Seu, Ciutat Vella, València, Comarca de València, València / Valencia, Comunitat Valenciana, 46003, España","('39.47534441', '-0.37565717')","['Catedral de Valencia', 'Carrer del Micalet', 'la Seu', 'Ciutat Vella', 'València', 'Comarca de València', 'València / Valencia', 'Comunitat Valenciana', '46003', 'España']",Comunitat Valenciana,València / Valencia,13
3951,41.50756358,-4.45811509,C,POINT (-4.45811509 41.50756358),"Iglesia de Santa María Magdalena, Plaza de Santa María, Montemayor de Pililla, Valladolid, Castilla y León, España","('41.50756358', '-4.45811509')","['Iglesia de Santa María Magdalena', 'Plaza de Santa María', 'Montemayor de Pililla', 'Valladolid', 'Castilla y León', 'España']",Valladolid,Montemayor de Pililla,pending
3952,40.54104188,-3.63240185,C,POINT (-3.63240185 40.54104188),"San Pedro Apóstol, Plaza de Felipe Álvarez de Gadea, Alcobendas, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 20108, España","('40.54104188', '-3.63240185')","['San Pedro Apóstol', 'Plaza de Felipe Álvarez de Gadea', 'Alcobendas', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '20108', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,9
3953,39.10639401,-1.05099973,C,POINT (-1.05099973 39.10639401),"Iglesia Parroquial Nuestra Señora de la Asunción, Plaza de la Iglesia, Teresa de Cofrentes, El Valle de Cofrentes-Ayora, València / Valencia, Comunitat Valenciana, 46621, España","('39.10639401', '-1.05099973')","['Iglesia Parroquial Nuestra Señora de la Asunción', 'Plaza de la Iglesia', 'Teresa de Cofrentes', 'El Valle de Cofrentes-Ayora', 'València / Valencia', 'Comunitat Valenciana', '46621', 'España']",Comunitat Valenciana,València / Valencia,pending
3954,42.59956746,-6.72596731,C,POINT (-6.72596731 42.59956746),"3, Calle las Angustias, Cacabelos, El Bierzo, León, Castilla y León, 24540, España","('42.59956746', '-6.72596731')","['3', 'Calle las Angustias', 'Cacabelos', 'El Bierzo', 'León', 'Castilla y León', '24540', 'España']",Castilla y León,León,5
3955,39.46575132,-0.4252401,C,POINT (-0.4252401 39.46575132),"Iglesia de la Virgen de la Salud, Plaça del Santuari de la Mare de Déu de la Salut, Xirivella, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46950, España","('39.46575132', '-0.4252401')","['Iglesia de la Virgen de la Salud', 'Plaça del Santuari de la Mare de Déu de la Salut', 'Xirivella', ""l'Horta Oest"", 'València / Valencia', 'Comunitat Valenciana', '46950', 'España']",Comunitat Valenciana,València / Valencia,13
3956,42.1328522,2.97833954,C,POINT (2.97833954 42.1328522),"24, Carrer de les Eres, Saus, Saus, Camallera i Llampaies, Alt Empordà, Girona, Catalunya, 17465, España","('42.1328522', '2.97833954')","['24', 'Carrer de les Eres', 'Saus', 'Saus', 'Camallera i Llampaies', 'Alt Empordà', 'Girona', 'Catalunya', '17465', 'España']",Catalunya,Girona,pending
3957,37.38739578,-6.07790809,C,POINT (-6.07790809 37.38739578),"Iglesia Nuestra Señora de Belén, Calle Conde de Ofalia, Barrio de Nicolás, Gines, Sevilla, Andalucía, 41960, España","('37.38739578', '-6.07790809')","['Iglesia Nuestra Señora de Belén', 'Calle Conde de Ofalia', 'Barrio de Nicolás', 'Gines', 'Sevilla', 'Andalucía', '41960', 'España']",Andalucía,Sevilla,2
3958,39.47534441,-0.37565717,C,POINT (-0.37565717 39.47534441),"Catedral de Valencia, Carrer del Micalet, la Seu, Ciutat Vella, València, Comarca de València, València / Valencia, Comunitat Valenciana, 46003, España","('39.47534441', '-0.37565717')","['Catedral de Valencia', 'Carrer del Micalet', 'la Seu', 'Ciutat Vella', 'València', 'Comarca de València', 'València / Valencia', 'Comunitat Valenciana', '46003', 'España']",Comunitat Valenciana,València / Valencia,13
3959,39.38878541,-3.20565748,C,POINT (-3.20565748 39.38878541),"Convento de San Francisco, 12, Plaza del Altozano de la Inmaculada, Alcázar de San Juan, La Mancha, Ciudad Real, Castilla-La Mancha, 13600, España","('39.38878541', '-3.20565748')","['Convento de San Francisco', '12', 'Plaza del Altozano de la Inmaculada', 'Alcázar de San Juan', 'La Mancha', 'Ciudad Real', 'Castilla-La Mancha', '13600', 'España']",Castilla-La Mancha,Ciudad Real,pending
3960,39.39721187,-0.41464448,C,POINT (-0.41464448 39.39721187),"Iglesia de la Mare de Déu dels Àngels, Plaza Esglesia, Albal, l'Horta Sud, València / Valencia, Comunitat Valenciana, 46470, España","('39.39721187', '-0.41464448')","['Iglesia de la Mare de Déu dels Àngels', 'Plaza Esglesia', 'Albal', ""l'Horta Sud"", 'València / Valencia', 'Comunitat Valenciana', '46470', 'España']",Comunitat Valenciana,València / Valencia,13
3961,37.27471025,-6.83691754,C,POINT (-6.83691754 37.27471025),"Iglesia de Santa María de la Granada, Calle Tras Iglesia, Barriada del Castillo, Nuevo Puntales, Moguer, Comarca Metropolitana de Huelva, Huelva, Andalucía, 21800, España","('37.27471025', '-6.83691754')","['Iglesia de Santa María de la Granada', 'Calle Tras Iglesia', 'Barriada del Castillo', 'Nuevo Puntales', 'Moguer', 'Comarca Metropolitana de Huelva', 'Huelva', 'Andalucía', '21800', 'España']",Andalucía,Huelva,pending
3962,39.85715187,-4.02431421,C,POINT (-4.02431421 39.85715187),"Catedral de Santa María, Calle de La Sinagoga, Toledo, Castilla-La Mancha, 45002, España","('39.85715187', '-4.02431421')","['Catedral de Santa María', 'Calle de La Sinagoga', 'Toledo', 'Castilla-La Mancha', '45002', 'España']",Castilla-La Mancha,Toledo,11
3963,36.85104185,-6.03991511,C,POINT (-6.03991511 36.85104185),"Calle Chiclana, El Cuervo, Campiña de Jerez, Sevilla, Andalucía, España","('36.85104185', '-6.03991511')","['Calle Chiclana', 'El Cuervo', 'Campiña de Jerez', 'Sevilla', 'Andalucía', 'España']",Sevilla,Campiña de Jerez,pending
3964,39.46575132,-0.4252401,C,POINT (-0.4252401 39.46575132),"Iglesia de la Virgen de la Salud, Plaça del Santuari de la Mare de Déu de la Salut, Xirivella, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46950, España","('39.46575132', '-0.4252401')","['Iglesia de la Virgen de la Salud', 'Plaça del Santuari de la Mare de Déu de la Salut', 'Xirivella', ""l'Horta Oest"", 'València / Valencia', 'Comunitat Valenciana', '46950', 'España']",Comunitat Valenciana,València / Valencia,13
3965,42.5476828,-6.59729457,C,POINT (-6.59729457 42.5476828),"41, Avenida de la Puebla, Flores del Sil, Ponferrada, El Bierzo, León, Castilla y León, 24402, España","('42.5476828', '-6.59729457')","['41', 'Avenida de la Puebla', 'Flores del Sil', 'Ponferrada', 'El Bierzo', 'León', 'Castilla y León', '24402', 'España']",Castilla y León,León,5
3966,42.82500552,-1.61642189,C,POINT (-1.61642189 42.82500552),"Club de Jubilados de Burlada, Calle Las Maestras, Erripagaña, Burlada/Burlata, Iruñerria / Comarca de Pamplona, Navarra - Nafarroa, 31600, España","('42.82500552', '-1.61642189')","['Club de Jubilados de Burlada', 'Calle Las Maestras', 'Erripagaña', 'Burlada/Burlata', 'Iruñerria / Comarca de Pamplona', 'Navarra - Nafarroa', '31600', 'España']",Navarra - Nafarroa,Iruñerria / Comarca de Pamplona,0
3967,42.90978092,-8.736008167,C,POINT (-8.736008167 42.90978092),"Concello de Negreira, Rúa do Carmen, O Cotón, Negreira, A Barcala, Galicia, 15830, España","('42.90978092', '-8.736008167')","['Concello de Negreira', 'Rúa do Carmen', 'O Cotón', 'Negreira', 'A Barcala', 'Galicia', '15830', 'España']",Galicia,A Barcala,5
3968,39.85133232,3.12052167,C,POINT (3.12052167 39.85133232),"Sant Jaume, Avinguda dels Prínceps d'Espanya, Port d'Alcúdia, Alcúdia, Raiguer, Illes Balears, 07400, España","('39.85133232', '3.12052167')","['Sant Jaume', ""Avinguda dels Prínceps d'Espanya"", ""Port d'Alcúdia"", 'Alcúdia', 'Raiguer', 'Illes Balears', '07400', 'España']",Illes Balears,Raiguer,8
3969,42.90978092,-8.736008167,C,POINT (-8.736008167 42.90978092),"Concello de Negreira, Rúa do Carmen, O Cotón, Negreira, A Barcala, Galicia, 15830, España","('42.90978092', '-8.736008167')","['Concello de Negreira', 'Rúa do Carmen', 'O Cotón', 'Negreira', 'A Barcala', 'Galicia', '15830', 'España']",Galicia,A Barcala,5
3970,38.39613348,-0.52499072,C,POINT (-0.52499072 38.39613348),"Okavango, calle Mayor, Laborinquen, Sant Vicent del Raspeig / San Vicente del Raspeig, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03690, España","('38.39613348', '-0.52499072')","['Okavango', 'calle Mayor', 'Laborinquen', 'Sant Vicent del Raspeig / San Vicente del Raspeig', ""l'Alacantí"", 'Alacant / Alicante', 'Comunitat Valenciana', '03690', 'España']",Comunitat Valenciana,Alacant / Alicante,pending
3971,42.78519846,-8.887824814,C,POINT (-8.887824814 42.78519846),"Concello de Noia, Rúa de Galicia, A Pedrachán, Noia, Galicia, 15200, España","('42.78519846', '-8.887824814')","['Concello de Noia', 'Rúa de Galicia', 'A Pedrachán', 'Noia', 'Galicia', '15200', 'España']",Galicia,Noia,pending
