id,lat,lon,category,geometry,address,geom,address_list,region,city
5742,40.32801264,-3.51609802,A,POINT (-3.51609802 40.32801264),"Calle del Ruiseñor, Casco antiguo, Rivas Este, Rivas-Vaciamadrid, Cuenca del Henares, Comunidad de Madrid, 28521, España","('40.32801264', '-3.51609802')","['Calle del Ruiseñor', 'Casco antiguo', 'Rivas Este', 'Rivas-Vaciamadrid', 'Cuenca del Henares', 'Comunidad de Madrid', '28521', 'España']",Comunidad de Madrid,Cuenca del Henares
5743,42.85058789,-2.67275685,A,POINT (-2.67275685 42.85058789),"Catedral de Santa María / Santa Maria katedrala, Frai Zacarias Martinez kalea/Calle Fray Zacarías Martínez, Alde Zaharra/Casco Viejo, Vitoria-Gasteiz, Gasteizko kuadrilla/Cuadrilla de Vitoria, Araba/Álava, Euskadi, 01001, España","('42.85058789', '-2.67275685')","['Catedral de Santa María / Santa Maria katedrala', 'Frai Zacarias Martinez kalea/Calle Fray Zacarías Martínez', 'Alde Zaharra/Casco Viejo', 'Vitoria-Gasteiz', 'Gasteizko kuadrilla/Cuadrilla de Vitoria', 'Araba/Álava', 'Euskadi', '01001', 'España']",Euskadi,Araba/Álava
5744,36.76467854,-2.6150576,A,POINT (-2.6150576 36.76467854),"Ayuntamiento de Roquetas de Mar, 1, Plaza de la Constitución, Roquetas de Mar, Los Depósitos, Roquetas de Mar, Almería, Andalucía, 04740, España","('36.76467854', '-2.6150576')","['Ayuntamiento de Roquetas de Mar', '1', 'Plaza de la Constitución', 'Roquetas de Mar', 'Los Depósitos', 'Roquetas de Mar', 'Almería', 'Andalucía', '04740', 'España']",Andalucía,Almería
5745,41.47345403,2.08526472,A,POINT (2.08526472 41.47345403),"Església de Sant Pere d'Octavià, Plaça de l'Om, Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, 08172, España","('41.47345403', '2.08526472')","[""Església de Sant Pere d'Octavià"", ""Plaça de l'Om"", 'Sant Cugat del Vallès', 'Vallès Occidental', 'Barcelona', 'Catalunya', '08172', 'España']",Catalunya,Barcelona
5746,41.65645655,-0.87928652,A,POINT (-0.87928652 41.65645655),"8, Plaza de Nuestra Señora del Pilar, Casco Antiguo, Zaragoza, Aragón, 50003, España","('41.65645655', '-0.87928652')","['8', 'Plaza de Nuestra Señora del Pilar', 'Casco Antiguo', 'Zaragoza', 'Aragón', '50003', 'España']",Aragón,Zaragoza
5747,41.65645655,-0.87928652,A,POINT (-0.87928652 41.65645655),"8, Plaza de Nuestra Señora del Pilar, Casco Antiguo, Zaragoza, Aragón, 50003, España","('41.65645655', '-0.87928652')","['8', 'Plaza de Nuestra Señora del Pilar', 'Casco Antiguo', 'Zaragoza', 'Aragón', '50003', 'España']",Aragón,Zaragoza
5748,41.65645655,-0.87928652,A,POINT (-0.87928652 41.65645655),"8, Plaza de Nuestra Señora del Pilar, Casco Antiguo, Zaragoza, Aragón, 50003, España","('41.65645655', '-0.87928652')","['8', 'Plaza de Nuestra Señora del Pilar', 'Casco Antiguo', 'Zaragoza', 'Aragón', '50003', 'España']",Aragón,Zaragoza
5749,41.47345403,2.08526472,A,POINT (2.08526472 41.47345403),"Església de Sant Pere d'Octavià, Plaça de l'Om, Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, 08172, España","('41.47345403', '2.08526472')","[""Església de Sant Pere d'Octavià"", ""Plaça de l'Om"", 'Sant Cugat del Vallès', 'Vallès Occidental', 'Barcelona', 'Catalunya', '08172', 'España']",Catalunya,Barcelona
5750,40.34412951,-1.10927177,A,POINT (-1.10927177 40.34412951),"Torre de San Martín, Plaza Pérez Prado, Teruel, Comunidad de Teruel, Teruel, Aragón, 44001, España","('40.34412951', '-1.10927177')","['Torre de San Martín', 'Plaza Pérez Prado', 'Teruel', 'Comunidad de Teruel', 'Teruel', 'Aragón', '44001', 'España']",Aragón,Teruel
5751,38.08574117,-0.94664572,A,POINT (-0.94664572 38.08574117),"Plaza del Salvador, Orihuela, Rabaloche, Orihuela, el Baix Segura / La Vega Baja del Segura, Alacant / Alicante, Comunitat Valenciana, España","('38.08574117', '-0.94664572')","['Plaza del Salvador', 'Orihuela', 'Rabaloche', 'Orihuela', 'el Baix Segura / La Vega Baja del Segura', 'Alacant / Alicante', 'Comunitat Valenciana', 'España']",Alacant / Alicante,el Baix Segura / La Vega Baja del Segura
5752,40.28221895,-3.79085287,A,POINT (-3.79085287 40.28221895),"Parroquia de San Esteban Protomártir, Calle de la Constitución, El Pinar, Centro - El Arroyo - La Fuente, Fuenlabrada, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28944, España","('40.28221895', '-3.79085287')","['Parroquia de San Esteban Protomártir', 'Calle de la Constitución', 'El Pinar', 'Centro - El Arroyo - La Fuente', 'Fuenlabrada', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28944', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
5753,42.41644671,-6.984649378,A,POINT (-6.984649378 42.41644671),"Casa do Concello Vello, Avenida Marcelino Suárez, O Barco, O Barco de Valdeorras, Valdeorras, Ourense, Galicia, 32300, España","('42.41644671', '-6.984649378')","['Casa do Concello Vello', 'Avenida Marcelino Suárez', 'O Barco', 'O Barco de Valdeorras', 'Valdeorras', 'Ourense', 'Galicia', '32300', 'España']",Galicia,Ourense
5754,37.14031436,-3.62690297,A,POINT (-3.62690297 37.14031436),"Calle Cervantes, Santa Juliana, Armilla, Comarca de la Vega de Granada, Granada, Andalucía, 18100, España","('37.14031436', '-3.62690297')","['Calle Cervantes', 'Santa Juliana', 'Armilla', 'Comarca de la Vega de Granada', 'Granada', 'Andalucía', '18100', 'España']",Andalucía,Granada
5755,40.40841191,-3.68760088,A,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
5756,40.32801264,-3.51609802,A,POINT (-3.51609802 40.32801264),"Calle del Ruiseñor, Casco antiguo, Rivas Este, Rivas-Vaciamadrid, Cuenca del Henares, Comunidad de Madrid, 28521, España","('40.32801264', '-3.51609802')","['Calle del Ruiseñor', 'Casco antiguo', 'Rivas Este', 'Rivas-Vaciamadrid', 'Cuenca del Henares', 'Comunidad de Madrid', '28521', 'España']",Comunidad de Madrid,Cuenca del Henares
5757,41.65645655,-0.87928652,A,POINT (-0.87928652 41.65645655),"8, Plaza de Nuestra Señora del Pilar, Casco Antiguo, Zaragoza, Aragón, 50003, España","('41.65645655', '-0.87928652')","['8', 'Plaza de Nuestra Señora del Pilar', 'Casco Antiguo', 'Zaragoza', 'Aragón', '50003', 'España']",Aragón,Zaragoza
5758,37.26004113,-6.95040588,A,POINT (-6.95040588 37.26004113),"San Pedro, Calle Daoiz, Huelva, Comarca Metropolitana de Huelva, Huelva, Andalucía, 21004, España","('37.26004113', '-6.95040588')","['San Pedro', 'Calle Daoiz', 'Huelva', 'Comarca Metropolitana de Huelva', 'Huelva', 'Andalucía', '21004', 'España']",Andalucía,Huelva
5759,36.50963847,-4.88406637,A,POINT (-4.88406637 36.50963847),"Parroquia Nuestra Señora de La Encarnación, Plaza de la Iglesia, Casco antiguo, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España","('36.50963847', '-4.88406637')","['Parroquia Nuestra Señora de La Encarnación', 'Plaza de la Iglesia', 'Casco antiguo', 'Marbella', 'Costa del Sol Occidental', 'Málaga', 'Andalucía', '29601', 'España']",Andalucía,Málaga
5760,36.59306145,-4.57241989,A,POINT (-4.57241989 36.59306145),"Iglesia de Santo Domingo de Guzmán, Avenida del Chorrillo, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29639, España","('36.59306145', '-4.57241989')","['Iglesia de Santo Domingo de Guzmán', 'Avenida del Chorrillo', 'Benalmádena', 'Costa del Sol Occidental', 'Málaga', 'Andalucía', '29639', 'España']",Andalucía,Málaga
5761,40.30403754,-3.72935236,A,POINT (-3.72935236 40.30403754),"Iglesia Catedral Santa María Magdalena, Plaza de la Magdalena, Getafe, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28901, España","('40.30403754', '-3.72935236')","['Iglesia Catedral Santa María Magdalena', 'Plaza de la Magdalena', 'Getafe', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28901', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
5762,37.28348056,-7.15548874,A,POINT (-7.15548874 37.28348056),"Iglesia de San Pedro, Calle San Pedro, Cartaya, Costa Occidental, Huelva, Andalucía, 21450, España","('37.28348056', '-7.15548874')","['Iglesia de San Pedro', 'Calle San Pedro', 'Cartaya', 'Costa Occidental', 'Huelva', 'Andalucía', '21450', 'España']",Andalucía,Huelva
5763,37.14031436,-3.62690297,A,POINT (-3.62690297 37.14031436),"Calle Cervantes, Santa Juliana, Armilla, Comarca de la Vega de Granada, Granada, Andalucía, 18100, España","('37.14031436', '-3.62690297')","['Calle Cervantes', 'Santa Juliana', 'Armilla', 'Comarca de la Vega de Granada', 'Granada', 'Andalucía', '18100', 'España']",Andalucía,Granada
5764,37.34067672,-6.13871172,A,POINT (-6.13871172 37.34067672),"Ayuntamiento de Bollullos de la Mitación, Plaza de la Virgen de Cuatrovitas, Bollullos de la Mitación, Sevilla, Andalucía, 41110, España","('37.34067672', '-6.13871172')","['Ayuntamiento de Bollullos de la Mitación', 'Plaza de la Virgen de Cuatrovitas', 'Bollullos de la Mitación', 'Sevilla', 'Andalucía', '41110', 'España']",Andalucía,Sevilla
5765,41.53329124,2.08098195,A,POINT (2.08098195 41.53329124),"St. Quirze i Sta. Julita, Carrer Mossèn Francisco Rosales, Sant Quirze del Vallès, Vallès Occidental, Barcelona, Catalunya, 08192, España","('41.53329124', '2.08098195')","['St. Quirze i Sta. Julita', 'Carrer Mossèn Francisco Rosales', 'Sant Quirze del Vallès', 'Vallès Occidental', 'Barcelona', 'Catalunya', '08192', 'España']",Catalunya,Barcelona
5766,36.53902839,-4.62378308,A,POINT (-4.62378308 36.53902839),"Parroquia Nuestra Sra. del Rosario, Plaza Constitución, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España","('36.53902839', '-4.62378308')","['Parroquia Nuestra Sra. del Rosario', 'Plaza Constitución', 'Fuengirola', 'Costa del Sol Occidental', 'Málaga', 'Andalucía', '29640', 'España']",Andalucía,Málaga
5767,40.54104188,-3.63240185,A,POINT (-3.63240185 40.54104188),"San Pedro Apóstol, Plaza de Felipe Álvarez de Gadea, Alcobendas, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 20108, España","('40.54104188', '-3.63240185')","['San Pedro Apóstol', 'Plaza de Felipe Álvarez de Gadea', 'Alcobendas', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '20108', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
5768,36.62011111,-6.36315877,A,POINT (-6.36315877 36.62011111),"Edificio La Costilla, Paseo Marítimo, Rota, Costa Noroeste, Cádiz, Andalucía, 11520, España","('36.62011111', '-6.36315877')","['Edificio La Costilla', 'Paseo Marítimo', 'Rota', 'Costa Noroeste', 'Cádiz', 'Andalucía', '11520', 'España']",Andalucía,Cádiz
5769,40.65586958,-4.69771277,A,POINT (-4.69771277 40.65586958),"Catedral de Ávila, Calle San Segundo, Ávila, Castilla y León, 05001, España","('40.65586958', '-4.69771277')","['Catedral de Ávila', 'Calle San Segundo', 'Ávila', 'Castilla y León', '05001', 'España']",Castilla y León,Ávila
5770,36.42657668,-5.1463572,A,POINT (-5.1463572 36.42657668),"Iglesia Nuestra Señora de los Remedios, Calle Blas Ortega, Barriada Islas Canarias, Estepona, Costa del Sol Occidental, Málaga, Andalucía, 29680, España","('36.42657668', '-5.1463572')","['Iglesia Nuestra Señora de los Remedios', 'Calle Blas Ortega', 'Barriada Islas Canarias', 'Estepona', 'Costa del Sol Occidental', 'Málaga', 'Andalucía', '29680', 'España']",Andalucía,Málaga
5771,40.40841191,-3.68760088,A,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
5772,41.57895096,1.61829588,A,POINT (1.61829588 41.57895096),"Basílica de Santa Maria, Carrer del Born, Igualada, Anoia, Barcelona, Catalunya, 08700, España","('41.57895096', '1.61829588')","['Basílica de Santa Maria', 'Carrer del Born', 'Igualada', 'Anoia', 'Barcelona', 'Catalunya', '08700', 'España']",Catalunya,Barcelona
5773,36.70212746,-6.1287534,A,POINT (-6.1287534 36.70212746),"Colegio de Educación Infantil y Primaria Antonio Machado, Avenida de San Joaquín, El Paquete, Jerez de la Frontera, Campiña de Jerez, Cádiz, Andalucía, 11407, España","('36.70212746', '-6.1287534')","['Colegio de Educación Infantil y Primaria Antonio Machado', 'Avenida de San Joaquín', 'El Paquete', 'Jerez de la Frontera', 'Campiña de Jerez', 'Cádiz', 'Andalucía', '11407', 'España']",Andalucía,Cádiz
5774,40.40841191,-3.68760088,A,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
5775,39.5614377,-0.50005481,A,POINT (-0.50005481 39.5614377),"Calle de La Ollería, Colinas de San Antonio, San Antonio de Benagéber, el Camp de Túria, València / Valencia, Comunitat Valenciana, 46184, España","('39.5614377', '-0.50005481')","['Calle de La Ollería', 'Colinas de San Antonio', 'San Antonio de Benagéber', 'el Camp de Túria', 'València / Valencia', 'Comunitat Valenciana', '46184', 'España']",Comunitat Valenciana,València / Valencia
5776,39.43708486,-0.46496185,A,POINT (-0.46496185 39.43708486),"Tejidos Mora, 8, Carrer del Doctor Gómez Ferrer, Torrent, València / Valencia, Comunitat Valenciana, 46900, España","('39.43708486', '-0.46496185')","['Tejidos Mora', '8', 'Carrer del Doctor Gómez Ferrer', 'Torrent', 'València / Valencia', 'Comunitat Valenciana', '46900', 'España']",Comunitat Valenciana,València / Valencia
5777,40.32801264,-3.51609802,A,POINT (-3.51609802 40.32801264),"Calle del Ruiseñor, Casco antiguo, Rivas Este, Rivas-Vaciamadrid, Cuenca del Henares, Comunidad de Madrid, 28521, España","('40.32801264', '-3.51609802')","['Calle del Ruiseñor', 'Casco antiguo', 'Rivas Este', 'Rivas-Vaciamadrid', 'Cuenca del Henares', 'Comunidad de Madrid', '28521', 'España']",Comunidad de Madrid,Cuenca del Henares
5778,41.31732529,2.01824715,A,POINT (2.01824715 41.31732529),"Església de Sant Joan, Carrer Darrera l'Església, Barri Antic, Viladecans, Baix Llobregat, Barcelona, Catalunya, 08840, España","('41.31732529', '2.01824715')","['Església de Sant Joan', ""Carrer Darrera l'Església"", 'Barri Antic', 'Viladecans', 'Baix Llobregat', 'Barcelona', 'Catalunya', '08840', 'España']",Catalunya,Barcelona
5779,40.50491857,-3.53147048,A,POINT (-3.53147048 40.50491857),"Parroquia San Vicente Mártir, Callejón de la Iglesia, Paracuellos de Jarama, Cuenca del Medio Jarama, Comunidad de Madrid, 28860, España","('40.50491857', '-3.53147048')","['Parroquia San Vicente Mártir', 'Callejón de la Iglesia', 'Paracuellos de Jarama', 'Cuenca del Medio Jarama', 'Comunidad de Madrid', '28860', 'España']",Comunidad de Madrid,Cuenca del Medio Jarama
5780,42.85058789,-2.67275685,A,POINT (-2.67275685 42.85058789),"Catedral de Santa María / Santa Maria katedrala, Frai Zacarias Martinez kalea/Calle Fray Zacarías Martínez, Alde Zaharra/Casco Viejo, Vitoria-Gasteiz, Gasteizko kuadrilla/Cuadrilla de Vitoria, Araba/Álava, Euskadi, 01001, España","('42.85058789', '-2.67275685')","['Catedral de Santa María / Santa Maria katedrala', 'Frai Zacarias Martinez kalea/Calle Fray Zacarías Martínez', 'Alde Zaharra/Casco Viejo', 'Vitoria-Gasteiz', 'Gasteizko kuadrilla/Cuadrilla de Vitoria', 'Araba/Álava', 'Euskadi', '01001', 'España']",Euskadi,Araba/Álava
5781,39.26755792,-2.60714311,A,POINT (-2.60714311 39.26755792),"Villarrobledo, Albacete, Castilla-La Mancha, 02600, España","('39.26755792', '-2.60714311')","['Villarrobledo', 'Albacete', 'Castilla-La Mancha', '02600', 'España']",Castilla-La Mancha,Albacete
5782,38.34548705,-0.4831832,A,POINT (-0.4831832 38.34548705),"5, calle San José, Santa Cruz, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03001, España","('38.34548705', '-0.4831832')","['5', 'calle San José', 'Santa Cruz', 'Alacant / Alicante', ""l'Alacantí"", 'Alacant / Alicante', 'Comunitat Valenciana', '03001', 'España']",Comunitat Valenciana,Alacant / Alicante
5783,38.34548705,-0.4831832,A,POINT (-0.4831832 38.34548705),"5, calle San José, Santa Cruz, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03001, España","('38.34548705', '-0.4831832')","['5', 'calle San José', 'Santa Cruz', 'Alacant / Alicante', ""l'Alacantí"", 'Alacant / Alicante', 'Comunitat Valenciana', '03001', 'España']",Comunitat Valenciana,Alacant / Alicante
5784,38.34548705,-0.4831832,A,POINT (-0.4831832 38.34548705),"5, calle San José, Santa Cruz, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03001, España","('38.34548705', '-0.4831832')","['5', 'calle San José', 'Santa Cruz', 'Alacant / Alicante', ""l'Alacantí"", 'Alacant / Alicante', 'Comunitat Valenciana', '03001', 'España']",Comunitat Valenciana,Alacant / Alicante
5785,38.34548705,-0.4831832,A,POINT (-0.4831832 38.34548705),"5, calle San José, Santa Cruz, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03001, España","('38.34548705', '-0.4831832')","['5', 'calle San José', 'Santa Cruz', 'Alacant / Alicante', ""l'Alacantí"", 'Alacant / Alicante', 'Comunitat Valenciana', '03001', 'España']",Comunitat Valenciana,Alacant / Alicante
5786,38.12258136,-0.87933854,A,POINT (-0.87933854 38.12258136),"Ayuntamiento de Callosa de Segura, Plaza de España, Urbanización La Seda, Callosa de Segura, el Baix Segura / La Vega Baja del Segura, Alacant / Alicante, Comunitat Valenciana, 03360, España","('38.12258136', '-0.87933854')","['Ayuntamiento de Callosa de Segura', 'Plaza de España', 'Urbanización La Seda', 'Callosa de Segura', 'el Baix Segura / La Vega Baja del Segura', 'Alacant / Alicante', 'Comunitat Valenciana', '03360', 'España']",Comunitat Valenciana,Alacant / Alicante
5787,38.84122705,0.10661934,A,POINT (0.10661934 38.84122705),"Parròquia de Nostra Senyora de l'Assumpció, Carrer de la Mar, Barri les Roques, Dénia, la Marina Alta, Alacant / Alicante, Comunitat Valenciana, 03700, España","('38.84122705', '0.10661934')","[""Parròquia de Nostra Senyora de l'Assumpció"", 'Carrer de la Mar', 'Barri les Roques', 'Dénia', 'la Marina Alta', 'Alacant / Alicante', 'Comunitat Valenciana', '03700', 'España']",Comunitat Valenciana,Alacant / Alicante
5788,38.26741662,-0.69775581,A,POINT (-0.69775581 38.26741662),"2AC, plaça del Congrés Eucarístic, Pisos Blaus, la Vila, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03201, España","('38.26741662', '-0.69775581')","['2AC', 'plaça del Congrés Eucarístic', 'Pisos Blaus', 'la Vila', 'Elx / Elche', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03201', 'España']",Comunitat Valenciana,Alacant / Alicante
5789,38.26741662,-0.69775581,A,POINT (-0.69775581 38.26741662),"2AC, plaça del Congrés Eucarístic, Pisos Blaus, la Vila, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03201, España","('38.26741662', '-0.69775581')","['2AC', 'plaça del Congrés Eucarístic', 'Pisos Blaus', 'la Vila', 'Elx / Elche', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03201', 'España']",Comunitat Valenciana,Alacant / Alicante
5790,38.26741662,-0.69775581,A,POINT (-0.69775581 38.26741662),"2AC, plaça del Congrés Eucarístic, Pisos Blaus, la Vila, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03201, España","('38.26741662', '-0.69775581')","['2AC', 'plaça del Congrés Eucarístic', 'Pisos Blaus', 'la Vila', 'Elx / Elche', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03201', 'España']",Comunitat Valenciana,Alacant / Alicante
5791,38.47878894,-0.79611046,A,POINT (-0.79611046 38.47878894),"Casco Antiguo de Elda, Elda, el Vinalopó Mitjà / El Vinalopó Medio, Alacant / Alicante, Comunitat Valenciana, 03600, España","('38.47878894', '-0.79611046')","['Casco Antiguo de Elda', 'Elda', 'el Vinalopó Mitjà / El Vinalopó Medio', 'Alacant / Alicante', 'Comunitat Valenciana', '03600', 'España']",Comunitat Valenciana,Alacant / Alicante
5792,38.08988071,-0.65477035,A,POINT (-0.65477035 38.08988071),"Església de Sant Jaume Apòstol, Carrer Sant Jaume, Guardamar del Segura, el Baix Segura / La Vega Baja del Segura, Alacant / Alicante, Comunitat Valenciana, 03140, España","('38.08988071', '-0.65477035')","['Església de Sant Jaume Apòstol', 'Carrer Sant Jaume', 'Guardamar del Segura', 'el Baix Segura / La Vega Baja del Segura', 'Alacant / Alicante', 'Comunitat Valenciana', '03140', 'España']",Comunitat Valenciana,Alacant / Alicante
5793,38.08574117,-0.94664572,A,POINT (-0.94664572 38.08574117),"Plaza del Salvador, Orihuela, Rabaloche, Orihuela, el Baix Segura / La Vega Baja del Segura, Alacant / Alicante, Comunitat Valenciana, España","('38.08574117', '-0.94664572')","['Plaza del Salvador', 'Orihuela', 'Rabaloche', 'Orihuela', 'el Baix Segura / La Vega Baja del Segura', 'Alacant / Alicante', 'Comunitat Valenciana', 'España']",Alacant / Alicante,el Baix Segura / La Vega Baja del Segura
5794,38.40151192,-0.43660694,A,POINT (-0.43660694 38.40151192),"Parroquia de San Juan Bautista, calle Doctor San Miguel Tarazona, Benimagrell, Sant Joan d'Alacant, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03550, España","('38.40151192', '-0.43660694')","['Parroquia de San Juan Bautista', 'calle Doctor San Miguel Tarazona', 'Benimagrell', ""Sant Joan d'Alacant"", ""l'Alacantí"", 'Alacant / Alicante', 'Comunitat Valenciana', '03550', 'España']",Comunitat Valenciana,Alacant / Alicante
5795,38.1931155,-0.55528061,A,POINT (-0.55528061 38.1931155),"9, Carrer María López / Calle María López, Santa Pola, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03130, España","('38.1931155', '-0.55528061')","['9', 'Carrer María López / Calle María López', 'Santa Pola', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03130', 'España']",Comunitat Valenciana,Alacant / Alicante
5796,37.97775873,-0.68302608,A,POINT (-0.68302608 37.97775873),"Iglesia de la Inmaculada Concepción, Calle Caballero de Rodas, Europa, Torrevieja, el Baix Segura / La Vega Baja del Segura, Alacant / Alicante, Comunitat Valenciana, 03181, España","('37.97775873', '-0.68302608')","['Iglesia de la Inmaculada Concepción', 'Calle Caballero de Rodas', 'Europa', 'Torrevieja', 'el Baix Segura / La Vega Baja del Segura', 'Alacant / Alicante', 'Comunitat Valenciana', '03181', 'España']",Comunitat Valenciana,Alacant / Alicante
5797,36.74868325,-3.02330257,A,POINT (-3.02330257 36.74868325),"Calle Sotomayor, Liang Shan Po, Adra, Almería, Andalucía, 04011, España","('36.74868325', '-3.02330257')","['Calle Sotomayor', 'Liang Shan Po', 'Adra', 'Almería', 'Andalucía', '04011', 'España']",Andalucía,Almería
5798,36.74868325,-3.02330257,A,POINT (-3.02330257 36.74868325),"Calle Sotomayor, Liang Shan Po, Adra, Almería, Andalucía, 04011, España","('36.74868325', '-3.02330257')","['Calle Sotomayor', 'Liang Shan Po', 'Adra', 'Almería', 'Andalucía', '04011', 'España']",Andalucía,Almería
5799,36.76467854,-2.6150576,A,POINT (-2.6150576 36.76467854),"Ayuntamiento de Roquetas de Mar, 1, Plaza de la Constitución, Roquetas de Mar, Los Depósitos, Roquetas de Mar, Almería, Andalucía, 04740, España","('36.76467854', '-2.6150576')","['Ayuntamiento de Roquetas de Mar', '1', 'Plaza de la Constitución', 'Roquetas de Mar', 'Los Depósitos', 'Roquetas de Mar', 'Almería', 'Andalucía', '04740', 'España']",Andalucía,Almería
5800,36.83892362,-2.46413188,A,POINT (-2.46413188 36.83892362),"Oficina de Correos, Calle Padre Luque, El Santo, Oliveros, Almería, Andalucía, 04001, España","('36.83892362', '-2.46413188')","['Oficina de Correos', 'Calle Padre Luque', 'El Santo', 'Oliveros', 'Almería', 'Andalucía', '04001', 'España']",Andalucía,Almería
5801,36.83892362,-2.46413188,A,POINT (-2.46413188 36.83892362),"Oficina de Correos, Calle Padre Luque, El Santo, Oliveros, Almería, Andalucía, 04001, España","('36.83892362', '-2.46413188')","['Oficina de Correos', 'Calle Padre Luque', 'El Santo', 'Oliveros', 'Almería', 'Andalucía', '04001', 'España']",Andalucía,Almería
5802,37.2967313,-1.87991806,A,POINT (-1.87991806 37.2967313),"Iglesia de Ntra. Sra. de la Encarnación, Calle Pilar, La Portilla, Cuevas del Almanzora, Almería, Andalucía, 04610, España","('37.2967313', '-1.87991806')","['Iglesia de Ntra. Sra. de la Encarnación', 'Calle Pilar', 'La Portilla', 'Cuevas del Almanzora', 'Almería', 'Andalucía', '04610', 'España']",Andalucía,Almería
5803,36.77576137,-2.81490838,A,POINT (-2.81490838 36.77576137),"Colegio Privado ""Divina Infantita"", Calle Divina Infantita, El Ejido, Almería, Andalucía, 04700, España","('36.77576137', '-2.81490838')","['Colegio Privado ""Divina Infantita""', 'Calle Divina Infantita', 'El Ejido', 'Almería', 'Andalucía', '04700', 'España']",Andalucía,Almería
5804,37.38850758,-2.14799133,A,POINT (-2.14799133 37.38850758),"Calle de Brígida Pardo, Albox, Valle del Almanzora, Almería, Andalucía, 04800, España","('37.38850758', '-2.14799133')","['Calle de Brígida Pardo', 'Albox', 'Valle del Almanzora', 'Almería', 'Andalucía', '04800', 'España']",Andalucía,Almería
5805,37.38937619,-1.943031,A,POINT (-1.943031 37.38937619),"Iglesia de Nuestra Señora de la Asunción, Calle del Arco, Huércal-Overa, Almería, Andalucía, 04600, España","('37.38937619', '-1.943031')","['Iglesia de Nuestra Señora de la Asunción', 'Calle del Arco', 'Huércal-Overa', 'Almería', 'Andalucía', '04600', 'España']",Andalucía,Almería
5806,36.75456705,-2.68308803,A,POINT (-2.68308803 36.75456705),"Calle Virgen de Fátima, La Mojonera, Almería, Andalucía, 04745, España","('36.75456705', '-2.68308803')","['Calle Virgen de Fátima', 'La Mojonera', 'Almería', 'Andalucía', '04745', 'España']",Andalucía,Almería
